	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554	1	0.298975840336135	1	0.214770797962649	1	1	1	1	0.571344931415189	1	0.71050979614762	1	0.992531446540881	0.0273972602739726	0.0729890046296296	0.0394965074305002	0.239791073124406	0.347254901960784	0.701891551071879	0.0746863468634686	1	0.500015635651788	1	0.242656755784678	1	0.923721605642568	0.635534678087869	0.452991452991453	0.633489827856025	0.439655172413793	0.0297236173524833	1	0.844372177055104	1	1	0.163542340012928	1	0.924200913242009	1	1	1	0.307197280150563	0.195306469044311	0.484275516110361	1	0.255675517945725	1	1	0.129693707548379	1	1	0.557724102544611	0.0760493455694298	1	0.0539829302987198	0.613451258402735	1	1	0.444639718804921	0.208280790248003	1	1	0.170917074818443	1	0.708418642595858	1	0.935028457387834	1	0.681729834791059	1	0.604237288135593	1	1	0.218651254489967	0.626276378488768	0.882190265486726	1	0.0667986798679868	1	0.570538818076477	1	0.0592991913746631	1	0.0497835497835498	0.223707918444761	1	0.60990813648294	0.291545189504373	0.43903506851714	0.111941949471262	0.574836694120988	1	0.385744234800839	0.0403669724770642	1	0.618720917935702	0.421979657653188	1	0.424263451585856	0.864957264957265	1	1	0.818175529615218	0.629272959183673
Gene Expression Homo sapiens R-HSA-74160	1	1	NA	0.0263754593552086	NA	1	1	1	1	1	0.157986761583614	1	NA	0.0527715492517078	NA	NA	NA	1	1	1	0.529662618083671	1	1	1	1	1	1	1	0.198587127158556	0.0353351955307263	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	0.232813970511346	1	1	0.68909717215413	NA	1	1	1	1	NA	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	0.0507868957764574	NA	1	1	1	1	NA	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	0.179591836734694
Generic Transcription Pathway Homo sapiens R-HSA-212436	1	0.741197280415676	1	0.131122052345167	1	1	1	1	1	1	1	1	1	0.881247468610774	1	1	1	1	1	1	1	0.999608163265306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.702107362761252	1	1	1	1	1	1	NA	0.76377358490566	1	1	1	0.197270955165692	1	0.927156439066551	0.0418320105820106	1	0.326420023868658	1	1	1	1	1	NA	1	1	1	1	0.0638163702862908	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.366666666666667	1	1	1	1	0.560975609756098	1	1	1	1	1	1	0.0635151758592122	0.313159184094484
Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	1	1	1	1	0.413256955810147	1	1	1	0.128507936507937	1	1	1	0.819389514248048	0.0218976522773991	0.153506770120189	1	0.172590567327409	1	1	1	0.645053242013698	0.532682553354388	1	0.454447328307173	1	1	1	1	0.816153053715968	0.791933103787506	0.0110979514848445	1	1	1	1	0.681188206214689	1	1	1	1	1	0.499956772512258	1	1	1	0.521279264214047	1	1	1	1	1	1	1	1	0.872745719720989	0.571995464852608	0.391193313728525	0.698961937716263	1	0.817656765676568	1	1	0.530391907854686	1	0.203570530550666	1	1	0.457427536231884	0.497390990931953	1	0.97974025974026	1	1	1	1	1	1	0.0441227764213464	0.921252660383095	1	0.379323308270677	0.0182470564901462	0.91848544973545	0.0375816993464052	1	0.838691037377209	1	0.139763370926451	1	0.296556776556777	1	1	1	0.0363636363636364	1	0.0971862095457601	1	1	0.995725493262439	0.541526267828003	1	1	1	1
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	1	0.503467406380028	1	0.139910413095172	1	1	1	1	0.556170406306853	1	1	1	1	0.0353080734072989	0.11620140040538	0.0799209486166008	0.068418913426365	0.724598060274686	1	0.929324324324324	0.918653001464129	1	1	0.143059089623975	1	1	1	0.470121381886088	0.148055748055748	0.595935465306915	0.0110979514848445	1	1	1	1	0.406561767659859	1	1	0.988113431822041	1	1	0.360188960072478	0.668528934355064	0.91270971217485	1	0.521279264214047	1	1	0.458303681180048	1	1	0.962608880390907	0.913903342446424	1	0.111217679734644	0.515848670756646	1	1	0.969933890783953	0.208280790248003	1	1	0.139867871852282	1	0.302482131254061	1	0.815684315684316	1	0.871329664477188	1	0.721489299325711	1	1	0.304796325577893	0.20067420186397	1	1	0.0274061636787088	1	1	0.195656389373667	0.065014684287812	0.54598966884235	0.0375816993464052	0.338466688985604	0.90808870657608	1	0.0567351982923267	0.537310924369748	0.644125897334479	1	1	1	0.0311173974540311	1	1	0.813804284887087	1	0.715996548748921	1	1	1	1	1
Regulation of TP53 Activity Homo sapiens R-HSA-5633007	1	0.823451164633629	1	0.506865895905505	1	1	1	1	0.52588813303099	1	1	1	1	0.0385964912280702	0.0729890046296296	0.166417926826592	0.0817284350218482	0.908814589665653	1	1	1	1	1	0.4702859329725	1	1	1	1	0.692804180426169	1	0.0275531596286313	1	1	1	1	0.746887434218971	1	1	1	1	1	0.589189410034319	1	1	1	1	1	1	0.70737038310903	1	1	1	1	1	0.599191326702785	1	1	0.619594687349852	1	0.874411764705882	1	1	0.365221253678308	1	0.7426614481409	1	1	0.924410466243135	0.681729834791059	1	1	1	1	0.561442441054092	0.740936248678062	1	1	0.0274061636787088	1	1	0.455256429538276	0.0182470564901462	1	0.126618705035971	0.765909090909091	0.980979143571631	1	0.0820038160191613	0.724183006535948	0.676517878989129	1	1	1	0.0645161290322581	1	1	1	1	1	1	1	1	1	1
Regulation of TP53 Expression and Degradation Homo sapiens R-HSA-6806003	1	1	1	0.874415164961212	1	1	1	1	0.920272886224553	1	0.71948608137045	1	1	0.149959250203749	0.738793220338983	0.272316908930479	0.195641646489104	1	0.811030741410488	1	0.519876104857596	1	1	0.824919941775837	1	1	1	1	1	0.66	0.33524529320467	1	1	0.94277637383818	1	0.935845566986476	1	1	1	1	1	1	1	1	0.890381196918823	1	1	1	1	1	1	1	1	1	0.68586118251928	1	1	0.88250729251302	1	1	1	1	0.95769316410599	1	1	1	1	1	0.497390990931953	1	1	1	1	0.964406277761327	0.512328767123288	1	1	0.52876382209616	1	1	1	0.100043249922768	1	0.786115237630836	1	1	0.634023444885612	0.923571912395575	0.563603130176501	0.983238598810311	1	1	1	0.780272005662571	1	0.551671281378692	0.992642140468227	1	1	1	1	1	1	1
Regulation of TP53 Degradation Homo sapiens R-HSA-6804757	0.980049261083744	0.98388618293129	1	0.713022351797862	1	1	1	1	0.970714900947459	1	0.713814004681662	1	1	0.216646197875001	0.894610944354653	0.109695419669844	0.198372615039282	1	0.811030741410488	0.911580434848125	0.732831261849589	1	1	0.919809956620533	1	1	1	1	1	0.797618924160246	0.473730030284607	1	1	0.861115723061597	1	0.935845566986476	1	0.886770880191933	1	1	1	1	1	1	1	1	1	1	0.818869603916333	1	1	1	1	1	0.699889084621909	1	1	0.892656066005478	1	1	1	1	1	1	1	1	1	1	0.510982075233527	1	1	1	1	0.863209034100391	0.411367249602544	1	1	0.615857737475844	1	1	1	0.113020784350607	1	0.653522967757998	1	1	0.616499964192786	0.998340548340548	0.563603130176501	1	1	1	1	0.682488444343411	1	0.837378640776699	1	1	0.925509429872101	1	1	1	1	1
Regulation of TP53 Activity through Methylation Homo sapiens R-HSA-6804760	1	1	1	0.977602362585043	1	1	1	1	1	1	0.823410583020033	1	1	1	1	0.531881313131313	1	1	0.889592123769339	0.926782060857987	1	1	1	1	1	1	1	1	0.430900243309002	1	1	1	0.993950436280301	1	1	1	1	1	1	1	1	0.983175499605037	1	1	1	0.77624100239936	1	1	0.852252970153579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.917857389914145	1	1	0.690834473324213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.856559012369563	1	1	1	0.996128354878929
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	0.988724453840733	0.744360902255639	1	0.826687116564417	1	1	1	1	0.70494123991641	1	0.668551647596649	1	1	0.226386699883065	0.181027136129177	0.165304120340092	0.161664665866347	1	0.864077488708895	1	1	1	1	0.829131652661065	1	1	1	1	0.822815827550833	0.506748778045171	0.460703853108916	1	1	1	1	1	1	1	1	1	1	0.818625344422255	1	1	1	0.77624100239936	1	1	0.734125636672326	1	1	1	1	1	0.606607665456084	1	1	0.361458464906741	1	1	1	1	1	1	0.561055257695714	1	1	0.325558225399988	0.806076478497193	1	1	1	1	0.962987268670429	0.862575399947548	1	1	0.521606465446149	1	1	0.76048947691835	0.165922245683766	1	0.653522967757998	0.59700078276274	1	1	0.554373342791035	0.921210036088921	0.980049751859507	1	1	1	0.515055614161716	1	1	0.559096409842679	1	1	1	1	1	1	0.649096209912536
Translesion synthesis by POLK Homo sapiens R-HSA-5655862	1	0.789331014729951	1	0.713022351797862	1	1	1	1	0.771192443919717	1	0.850250328836367	1	1	0.529990167158309	0.552643775015799	0.248850977146858	0.132183573755235	1	0.918456375838926	1	1	1	1	1	1	1	1	1	1	0.553353200098422	0.767974292423681	1	1	1	1	1	1	1	1	1	1	0.818625344422255	1	1	1	1	1	1	0.673530084648822	1	1	1	0.886239891351318	1	0.466990041208791	1	1	0.458848970542805	1	1	1	1	1	1	0.705420655859975	1	1	0.572108304067067	1	1	1	1	1	0.890845070422535	1	1	1	0.686847872305629	1	1	1	0.528096493140188	1	1	0.81192277992278	1	1	0.538070649946726	0.962192393736018	1	1	1	1	0.639277525618829	1	1	0.943396226415094	1	1	1	1	1	1	0.682708480525104
Translesion synthesis by REV1 Homo sapiens R-HSA-110312	1	0.787418655097614	1	0.727436647173489	1	1	1	1	0.799076773566569	1	0.866288869128986	1	1	0.339279153501359	0.368580664281923	0.263349830685074	0.101344571543247	1	1	1	1	1	1	0.925532448008018	1	1	1	1	1	0.515574963609898	0.659935209726955	1	1	1	1	1	1	1	1	1	1	0.823391812865497	1	1	1	1	1	1	0.734499900576655	1	1	1	0.986290819470117	1	0.467673409758352	1	1	0.361458464906741	1	1	1	1	1	1	0.705420655859975	1	1	0.572108304067067	1	1	1	1	1	0.890845070422535	1	1	1	0.727495517279407	1	1	0.73927150931547	0.218159281066006	1	0.874966746475126	0.759375502977627	1	1	0.593768371546149	0.931599309153713	0.989874134133888	1	1	1	0.552884615384615	1	1	0.782558064307433	1	1	1	1	0.996745244106692	1	0.717995406824147
Translesion synthesis by POLI Homo sapiens R-HSA-5656121	1	0.761611721611722	1	0.713022351797862	1	1	1	1	0.983538315988647	1	0.800444643964172	1	1	0.52253983735173	0.886944552556886	0.201555023923445	0.205618892508143	1	0.890953999657626	1	1	1	1	0.963610841161862	1	1	1	1	1	0.742002955553029	0.955231930960086	1	1	1	1	1	1	0.993513764256122	1	1	1	1	1	1	1	1	1	1	0.670667501196569	1	1	1	0.846279059551642	1	0.410580980201233	1	1	0.326735097137461	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.785606331235745	1	1	1	1	1	1	1	0.408303990610329	1	0.848632305003071	0.98987663258585	1	1	0.953459831964505	0.921210036088921	1	1	1	1	0.659564904710536	1	1	1	1	1	1	1	1	0.887832254003121	0.624890876184393
Termination of translesion DNA synthesis Homo sapiens R-HSA-5656169	1	0.585796076450282	1	1	1	1	1	1	0.908002086593636	1	0.638263423450561	1	1	0.730236784435298	0.237470069377648	0.874604682824444	0.551209750773149	1	1	1	0.658004299722091	1	1	0.579788630064205	1	0.771911982248521	0.552281161318489	1	0.465509860181263	1	0.644323099580832	1	1	1	1	1	0.678819444444444	1	1	1	1	0.826890566888313	1	1	0.98798955613577	1	1	1	1	1	1	1	0.830583220306142	1	0.940989024540634	1	1	0.969422734128616	1	1	1	1	1	1	0.712925170068027	1	1	1	1	1	1	1	1	0.751135172895564	1	1	0.442755825734549	0.521019940433353	1	1	1	0.573516472044502	1	0.553307818480044	1	1	1	1	0.812341653079142	1	1	1	1	1	1	1	1	1	0.86153581563333	1	1	1	1	1
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313	1	0.586933530448627	1	1	0.982401375316685	1	1	1	0.960856670223075	1	0.721195402298851	1	1	0.772916547568686	0.370955882352941	0.8963129204831	0.310842803030303	1	1	1	0.754752722323049	1	1	0.555099267025873	1	1	0.786324786324786	1	0.446345873946985	1	0.580049063438568	1	1	1	1	1	1	1	1	1	1	0.89612794161054	1	1	1	1	1	1	0.946314631463146	1	1	1	1	1	0.908845981140548	1	1	1	1	1	1	1	1	1	0.705420655859975	1	1	1	1	1	1	1	1	1	1	1	0.611944926817167	0.456859446890615	1	1	1	0.412367481149725	1	0.484336930038287	1	1	1	1	0.901838641615593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DNA Damage Bypass Homo sapiens R-HSA-73893	1	0.47207566593746	1	0.889496240408551	1	1	1	1	1	1	0.5744334489997	1	1	0.364474041859201	0.134035682900411	0.561682076325825	0.205618892508143	1	1	1	0.594820730906199	1	1	0.269005847953216	1	0.763389489564999	1	1	0.225593444993373	1	0.314651636633061	1	0.913194169779536	1	1	0.967673348181143	1	1	1	1	1	1	1	1	1	1	1	1	0.958918189702245	1	1	1	1	1	0.590102423689281	1	1	0.971990807239299	0.974652828219241	0.690917655926135	1	1	1	1	0.312925170068027	1	1	1	1	1	1	1	1	0.783867521367521	1	1	0.445556244871821	0.476958525345622	1	1	1	0.292152364901768	1	0.44703007518797	1	1	1	0.633594298905952	0.84069755460915	0.889130616684796	1	1	1	0.810630956293132	1	1	0.57043614011123	1	0.967653276955602	1	1	1	1	0.809871212685178
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	1	0.581180651872399	1	0.351258793039615	1	1	1	1	0.960856670223075	1	0.5744334489997	1	0.83359125141855	0.0218976522773991	0.0729890046296296	0.400118366398466	0.185463408119658	0.725255474452555	0.751316085489314	0.981556460677552	1	1	1	0.635588497084342	1	0.748347737671581	1	0.884108867427568	0.473251028806584	1	0.0913884359714035	1	0.970046760729102	1	1	0.616616616616617	1	1	1	1	1	0.720496164996881	1	0.625009726869504	1	0.89745366992558	1	1	0.966522569618981	1	1	1	0.917806340373839	1	0.387233137963497	1	1	0.125020630467074	1	0.46544551798175	1	1	1	1	0.201673973694699	1	1	1	1	1	1	1	1	0.384742111265999	1	1	0.912698412698413	0.58869054544167	1	1	0.208557255064076	0.107155314166127	1	0.484336930038287	0.634707196355832	1	0.851106565457413	0.188997005988024	0.811752168927293	0.292063492063492	1	1	1	0.156475780832701	1	1	0.652307692307692	1	0.605317192493795	1	1	1	1	0.388164383561644
Gap-filling DNA repair synthesis and ligation in GG-NER Homo sapiens R-HSA-5696397	1	0.583291415157612	1	0.568071543365091	1	1	1	1	0.641915857605178	1	0.668551647596649	1	1	0.223087662576236	0.106224503224108	0.298758865248227	0.279790794051814	0.826238738738739	0.689373297002725	0.814982606585228	0.786638655462185	1	1	1	1	0.903350019252984	0.766963498719036	1	1	1	0.441713671770078	1	0.530643931139682	1	1	0.770487264673311	0.702107362761252	0.888033471180557	1	1	1	0.826685368633295	1	1	1	1	1	1	0.923890822266265	1	1	1	0.30963513485922	1	0.556141183523593	1	1	0.144331075480865	1	0.942477375138693	1	1	1	1	0.529	1	1	1	1	1	1	1	1	0.401811526769651	1	1	0.778046580285386	0.438271604938272	1	1	0.97757785467128	0.192141562004576	1	0.485321823724865	0.563361525493363	1	1	0.478628604394812	0.713326146446637	0.762454212454212	1	1	1	0.182950910860798	1	1	1	1	0.559715559568824	1	1	1	1	0.648952532484752
Dual Incision in GG-NER Homo sapiens R-HSA-5696400	1	0.345	1	0.159795590261828	0.890151515151515	1	1	1	0.434549958711808	1	0.643369228211222	1	1	0.420762250453721	0.174904660492299	0.12562439424439	0.173521630072501	1	1	0.241198501872659	0.964970390444645	1	1	1	1	0.81832884097035	0.787601725659378	1	1	1	0.951125929664417	1	0.436334645797403	1	1	0.966400953587127	1	0.744302699041763	1	1	1	1	1	1	1	1	1	1	0.97663419996421	1	1	1	0.133212111629378	1	0.833057912391476	1	1	0.197175766252359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.56762380357886	1	1	1	1	1	1	1	0.686855440328082	1	1	0.226464	1	1	0.497213842802078	1	1	1	1	0.961172618119445	0.0421341882299061	1	0.963297131718184	1	1	0.413120737681299	1	1	1	1	0.286280056577086
Base Excision Repair Homo sapiens R-HSA-73884	1	0.625977364763644	1	0.36794425087108	1	1	1	1	0.512617424940136	1	0.411354244292392	1	1	0.292128903819833	0.0729890046296296	0.51780363258317	0.275545634920635	0.725255474452555	0.788946390658174	0.751607856770381	0.414069991944661	0.900128131232921	1	1	1	0.758106517318874	0.73977977236976	1	1	1	0.434661226242886	1	0.311167016072676	1	1	0.611793154761905	0.44828349944629	0.706393175922262	1	1	1	0.607531380753138	1	1	0.188700354279321	1	1	1	1	1	1	1	0.125997008973081	1	0.983610409446044	0.954358746402944	1	0.332674571805007	1	1	1	1	1	1	0.7426614481409	1	1	1	1	1	1	1	1	0.502233250620347	1	1	0.493103448275862	1	1	1	1	0.415884567831853	1	0.155310006138735	0.578027202696196	1	0.956064947468959	1	1	0.716110118947333	1	1	1	0.0572916666666667	1	1	1	1	0.485139022051774	1	1	1	1	0.645506473724295
Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	1	0.625977364763644	1	0.36794425087108	1	1	1	1	0.512617424940136	1	0.411354244292392	1	1	0.292128903819833	0.0729890046296296	0.51780363258317	0.275545634920635	0.725255474452555	0.788946390658174	0.751607856770381	0.414069991944661	0.900128131232921	1	1	1	0.758106517318874	0.73977977236976	1	1	1	0.434661226242886	1	0.311167016072676	1	1	0.611793154761905	0.44828349944629	0.706393175922262	1	1	1	0.607531380753138	1	1	0.188700354279321	1	1	1	1	1	1	1	0.125997008973081	1	0.983610409446044	0.954358746402944	1	0.332674571805007	1	1	1	1	1	1	0.7426614481409	1	1	1	1	1	1	1	1	0.502233250620347	1	1	0.493103448275862	1	1	1	1	0.415884567831853	1	0.155310006138735	0.578027202696196	1	0.956064947468959	1	1	0.716110118947333	1	1	1	0.0572916666666667	1	1	1	1	0.485139022051774	1	1	1	1	0.645506473724295
Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373	1	0.583291415157612	1	0.369803921568627	0.977893102464889	1	1	1	0.52009167303285	1	0.651130994269629	1	1	0.0763218516893374	0.0729890046296296	0.63898787145706	0.0836092715231788	0.569090556525112	0.821819374948733	1	0.892632525830512	1	1	1	1	0.748347737671581	0.630050677989317	0.481982905982906	1	1	0.0921689764568375	1	0.279952686202686	1	1	0.876018099547511	0.685497527602791	0.814400016454811	1	1	1	0.321331047183591	1	0.900910139725676	0.451210191082803	0.961935808235618	1	1	0.833754599264118	1	1	1	0.702300092621179	1	0.506066329081967	0.859847486514505	1	0.131771213860766	1	0.732507705395869	1	1	1	1	0.383938642003158	1	1	1	1	1	1	1	1	0.320582877959927	1	1	1	0.373702422145329	1	1	0.246880352336677	0.121649236687102	1	0.321957106028194	0.24011659289647	1	1	0.42441928329637	1	0.51216904740242	1	1	0.92516651430064	0.0976833976833977	1	1	1	1	0.561893629456458	1	1	1	1	0.624890876184393
PCNA-Dependent Long Patch Base Excision Repair Homo sapiens R-HSA-5651801	1	0.502071292139012	1	0.430115361262902	0.974294176788674	1	1	1	0.52588813303099	1	0.721195402298851	1	1	0.109089929123885	0.0729890046296296	0.796899632159748	0.162395086342734	0.58881223505943	0.904945005812394	1	0.918148640813125	1	1	1	1	0.758106517318874	0.733183673469388	0.631734006734007	1	1	0.0691729323308271	1	0.425388818831442	1	1	0.912330185479408	0.759075907590759	1	1	1	1	0.362007783882784	1	0.850367024280068	0.583495495495496	0.899774080920107	1	1	0.946314631463146	1	1	1	0.755397214986977	1	0.50335852225021	0.810784167536491	1	0.131021361238433	1	0.732507705395869	1	1	1	1	0.347929363963119	1	1	1	1	1	0.905181534692059	1	1	0.449704142011834	1	1	1	0.443875872656164	1	1	0.304603773584906	0.122741055184961	1	0.38913099205332	0.337810745789896	1	1	0.418117357336957	0.812341653079142	0.460083651573013	1	1	1	0.155812163202463	1	1	1	1	0.688478941872607	1	1	1	1	0.71842198671467
Extension of Telomeres Homo sapiens R-HSA-180786	1	0.294989002835414	1	0.157534246575342	1	1	1	1	0.407756232686981	1	0.431986340352874	1	1	0.105011933174224	0.105506409854236	0.225687165152574	0.227550015944099	0.307986609277857	0.723943935205393	0.311499630632849	0.736736736736737	0.629402161237658	1	0.908042851704824	1	0.774165707710011	0.62603550295858	1	0.918585059989312	1	0.188982259570495	1	0.0742915871384525	1	1	0.71875	1	0.25	1	1	1	0.622455826437039	1	1	0.904397071965779	1	0.858525815217391	1	0.594660695284832	1	1	1	0.0760493455694298	1	0.353458430352007	0.954358746402944	1	0.116158711903393	1	0.926524775889567	1	1	0.920870641333625	1	0.708183760683761	0.789185810282857	1	1	0.6591174261192	1	1	1	1	0.218651254489967	0.862575399947548	0.816649776676801	0.534300701682676	0.521606465446149	1	1	1	0.0274299344066786	0.901151230256248	0.146634789538506	0.180988184747583	1	0.461384206493631	0.355490748189863	0.749040640408112	0.792896317576391	1	1	0.537048092868988	0.420457850346919	1	1	1	1	1	0.605837909252302	1	1	1	0.315500685871056
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	1	0.413882847210604	1	0.355656770130454	1	1	1	1	0.428611764705882	1	0.713814004681662	1	1	0.104056346717392	0.0729890046296296	0.520618769053308	0.0720707863565006	0.351816443594646	0.791655801825293	0.36549585237077	0.594820730906199	0.681325886636927	1	0.966549575295705	1	0.758106517318874	0.474420121478945	0.379713423831071	1	1	0.049419190223595	1	0.108714694167617	1	1	0.71875	0.678819444444444	0.731130246557154	1	1	1	0.321331047183591	0.796780684104628	0.674930316445319	0.637769571081057	0.823086511251853	1	1	0.734499900576655	1	1	1	0.133730158730159	1	0.362984218077475	0.613451258402735	1	0.257806517484897	1	0.327792938063342	1	1	0.758880176814187	1	0.33267587113741	1	1	1	0.914177530156326	1	1	1	1	0.238658777120316	1	0.907874693688324	0.960030356691121	0.29253125	1	1	0.325483870967742	0.0847689515566104	1	0.302938196555218	0.208453608247423	1	0.949148375768218	0.172508027601284	0.537310924369748	0.276339929515569	1	1	0.763822646175587	0.0976833976833977	1	1	1	1	0.471794871794872	0.845034858866538	1	1	1	0.563613861386139
Lagging Strand Synthesis Homo sapiens R-HSA-69186	1	0.476829268292683	1	0.421615250172743	1	1	1	1	0.474255479969766	1	0.61286415503283	1	1	0.184460102186704	0.0729890046296296	0.461463223787167	0.0934268218230255	0.392990631522742	0.889592123769339	0.345006759536825	0.690800913220949	0.706576576576577	1	0.985106978320584	1	0.775051312685721	0.605677154582763	0.530058732269504	1	1	0.100684495383636	1	0.187724627263663	1	1	0.799433695139217	0.803174603174603	0.694006309148265	1	1	1	0.556896814153075	0.918886198547216	0.892214566295318	0.681598173515982	1	1	1	0.700588438906196	1	1	1	0.266245309105274	1	0.449530613179466	0.765160165613423	1	0.361458464906741	1	0.447656691134952	1	1	1	1	0.405100367101461	1	1	1	0.884588578900873	1	1	1	1	0.23	1	1	0.871483638153039	0.370250717914734	1	1	0.420149904822335	0.0963130745950473	1	0.401876874523205	0.226464	1	0.59751552795031	0.307573052060407	0.406790882436395	0.456942179857017	1	1	0.844741235392321	0.156475780832701	1	1	1	1	0.559715559568824	0.541526267828003	1	1	1	0.629272959183673
