pathway	pval
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	0.666857270645528
negative regulation of protein tyrosine kinase activity (GO:0061099)	0.0973361803969366
regulation of chromosome segregation (GO:0051983)	0.841311819038064
glycolipid biosynthetic process (GO:0009247)	0.669228398631876
regulation of collagen biosynthetic process (GO:0032965)	0.975542404320826
response to metal ion (GO:0010038)	0.714727921565975
positive regulation of cytokinesis (GO:0032467)	0.566708191508111
phospholipid metabolic process (GO:0006644)	0.729854645402513
aromatic amino acid family catabolic process (GO:0009074)	0.694650941995323
positive regulation of phospholipid metabolic process (GO:1903727)	0.563758735343526
negative regulation of cell-matrix adhesion (GO:0001953)	0.0584622456666075
N-terminal protein amino acid acetylation (GO:0006474)	0.648926813999624
ERAD pathway (GO:0036503)	0.879782678782335
regulation of peptidyl-threonine phosphorylation (GO:0010799)	0.780428857454994
regulation of apoptotic signaling pathway (GO:2001233)	0.761468924028539
positive regulation of interleukin-1 beta production (GO:0032731)	0.248725194703226
ferric iron transport (GO:0015682)	0.288106036293416
Rab protein signal transduction (GO:0032482)	0.28667773145914
positive regulation of transport (GO:0051050)	0.310049803944914
histone deubiquitination (GO:0016578)	0.275802631008907
purine-containing compound biosynthetic process (GO:0072522)	0.113728151017719
regulation of cardiac muscle cell proliferation (GO:0060043)	0.812763643312151
actin filament organization (GO:0007015)	0.109143505269347
keratinocyte differentiation (GO:0030216)	0.223789433578696
positive regulation of cation channel activity (GO:2001259)	0.547099247861676
ganglioside metabolic process (GO:0001573)	0.859932046001085
insulin secretion (GO:0030073)	0.399773492387503
protein catabolic process (GO:0030163)	0.427296108334158
centromere complex assembly (GO:0034508)	0.269763290303553
regulation of ATP metabolic process (GO:1903578)	0.498575453022678
heart contraction (GO:0060047)	0.686471016121422
STAT cascade (GO:0097696)	0.514458005156661
regulation of mitotic sister chromatid separation (GO:0010965)	0.559625872015235
fatty-acyl-CoA metabolic process (GO:0035337)	0.538672678154951
branched-chain amino acid metabolic process (GO:0009081)	0.189296867440037
regulation of exit from mitosis (GO:0007096)	0.673055530309705
regulation of osteoblast proliferation (GO:0033688)	0.576525964601756
regulation of megakaryocyte differentiation (GO:0045652)	0.359047491920759
regulation of microtubule depolymerization (GO:0031114)	0.363732614840173
cellular zinc ion homeostasis (GO:0006882)	0.978227083816154
regulation of receptor recycling (GO:0001919)	0.0237210608213067
male gamete generation (GO:0048232)	0.391258040266586
regulation of vesicle-mediated transport (GO:0060627)	0.966884811478467
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	0.686506183941575
neutrophil migration (GO:1990266)	0.249328742528558
regulation of steroid metabolic process (GO:0019218)	0.0637528247728974
regulation of osteoclast differentiation (GO:0045670)	0.134477996976708
plasma membrane bounded cell projection morphogenesis (GO:0120039)	0.208078930127848
transcription from RNA polymerase I promoter (GO:0006360)	0.491256214227368
mesenchymal cell development (GO:0014031)	0.847639480177057
regulation of nuclear division (GO:0051783)	0.0866287615691028
pharyngeal system development (GO:0060037)	0.496783194890976
bone development (GO:0060348)	0.798472226106872
protein import (GO:0017038)	0.914480562845192
bone morphogenesis (GO:0060349)	0.191740025424399
glycerophospholipid metabolic process (GO:0006650)	0.26622585022108
negative regulation of osteoblast differentiation (GO:0045668)	0.982984113110823
positive regulation of triglyceride metabolic process (GO:0090208)	0.122333898776796
positive regulation of excitatory postsynaptic potential (GO:2000463)	0.0453393380063446
B cell differentiation (GO:0030183)	0.448007334221776
protein ubiquitination (GO:0016567)	0.553826467025999
positive regulation of nervous system development (GO:0051962)	0.578438434868688
positive regulation of endocytosis (GO:0045807)	0.246142373821474
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	0.723912477729787
positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	0.338346773266255
epithelial cell migration (GO:0010631)	0.542187323270526
positive regulation of stress fiber assembly (GO:0051496)	0.229304785986328
calcium ion transport (GO:0006816)	0.0405924030212229
regulation of delayed rectifier potassium channel activity (GO:1902259)	0.828802845044991
regulation of viral release from host cell (GO:1902186)	0.140246604111433
positive regulation of epithelial cell proliferation (GO:0050679)	0.950572655240909
regulation of cell morphogenesis involved in differentiation (GO:0010769)	0.574781533949355
translational elongation (GO:0006414)	0.55619102891903
covalent chromatin modification (GO:0016569)	0.664423324772786
non-motile cilium assembly (GO:1905515)	0.363172236657226
regulation of complement activation (GO:0030449)	0.397086511795806
peptidyl-proline modification (GO:0018208)	0.82898082105796
negative regulation of muscle cell differentiation (GO:0051148)	0.728885922700378
regulation of SMAD protein import into nucleus (GO:0060390)	0.477805665657432
regulation of toll-like receptor signaling pathway (GO:0034121)	0.148139948259144
positive regulation of viral release from host cell (GO:1902188)	0.396106645841131
regulation of phosphatase activity (GO:0010921)	0.500096249974608
protein localization to lysosome (GO:0061462)	0.455621136257553
cellular nitrogen compound biosynthetic process (GO:0044271)	0.427995822663789
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	0.187754362741113
positive regulation of BMP signaling pathway (GO:0030513)	0.197472569258732
protein O-linked glycosylation via serine (GO:0018242)	0.296331372074861
positive regulation of response to external stimulus (GO:0032103)	0.305908773882608
striated muscle contraction (GO:0006941)	0.905311905021739
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	0.573247887218091
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	0.19058990719219
I-kappaB kinase/NF-kappaB signaling (GO:0007249)	0.219045087218454
sterol homeostasis (GO:0055092)	0.71137001317646
response to organic cyclic compound (GO:0014070)	0.0665852207351037
regulation of neuron migration (GO:2001222)	0.742231093334815
sodium ion import across plasma membrane (GO:0098719)	0.937041534247621
fibroblast growth factor receptor signaling pathway (GO:0008543)	0.28379861052114
extrinsic apoptotic signaling pathway (GO:0097191)	0.230596839194951
regulation of interleukin-2 production (GO:0032663)	0.205139543688483
beta-catenin destruction complex disassembly (GO:1904886)	0.624067721207591
regulation of potassium ion transmembrane transporter activity (GO:1901016)	0.372870021709775
regulation of synaptic transmission, glutamatergic (GO:0051966)	0.600651811232584
macromolecule biosynthetic process (GO:0009059)	0.433478844574319
RNA export from nucleus (GO:0006405)	0.102800561997335
positive regulation of cyclic nucleotide metabolic process (GO:0030801)	0.13872523647031
regulation of developmental growth (GO:0048638)	0.373169947662707
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	0.469660367214263
regulation of protein localization to membrane (GO:1905475)	0.278419509373068
retrograde protein transport, ER to cytosol (GO:0030970)	0.882824224563953
positive regulation of insulin secretion (GO:0032024)	0.715234564658107
actin-myosin filament sliding (GO:0033275)	0.282348419163458
regulation of NIK/NF-kappaB signaling (GO:1901222)	0.192780644853625
mucosal immune response (GO:0002385)	0.0108002067461992
positive regulation of cellular component biogenesis (GO:0044089)	0.473279204369985
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	0.564472825648513
regulation of stress fiber assembly (GO:0051492)	0.461038193408714
cellular response to ammonium ion (GO:0071242)	0.0139239960644401
positive regulation of stress-activated MAPK cascade (GO:0032874)	0.965546982798413
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	0.0207636514124959
androgen receptor signaling pathway (GO:0030521)	0.430468276865736
positive regulation of cell communication (GO:0010647)	0.498770301263397
regulation of cholesterol efflux (GO:0010874)	0.366328214242833
regulation of keratinocyte differentiation (GO:0045616)	0.111393519765666
Wnt signaling pathway, calcium modulating pathway (GO:0007223)	0.623948346498179
neuropeptide signaling pathway (GO:0007218)	0.291983907185361
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	0.34437033630165
positive regulation of cell growth (GO:0030307)	0.75660265604103
stress-activated MAPK cascade (GO:0051403)	0.308740830168489
regulation of cytosolic calcium ion concentration (GO:0051480)	0.120951565369545
protein dephosphorylation (GO:0006470)	0.705036061192088
membrane depolarization during action potential (GO:0086010)	0.20541933413846
regulation of membrane protein ectodomain proteolysis (GO:0051043)	0.0278136826434109
response to peptide hormone (GO:0043434)	0.0287026388574342
skeletal muscle contraction (GO:0003009)	0.0991616416747144
peptidyl-threonine phosphorylation (GO:0018107)	0.0706295042052087
ribonucleoprotein complex assembly (GO:0022618)	0.0618270982154278
regulation of mitochondrial translation (GO:0070129)	0.246257929385488
DNA replication initiation (GO:0006270)	0.341701375234299
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	0.892791044505678
long-chain fatty acid transport (GO:0015909)	0.178425996984224
mitochondrial transmembrane transport (GO:1990542)	0.661502100069668
positive regulation of fat cell differentiation (GO:0045600)	0.690705811304153
tRNA processing (GO:0008033)	0.226249862923015
G1/S transition of mitotic cell cycle (GO:0000082)	0.935860768079287
regulation of cardiac muscle cell membrane repolarization (GO:0099623)	0.296735680523672
response to nicotine (GO:0035094)	0.0308188188442239
Wnt signaling pathway (GO:0016055)	0.507177158711459
regulation of smooth muscle contraction (GO:0006940)	0.46347006548673
negative regulation of signal transduction in absence of ligand (GO:1901099)	0.0716876578505392
cellular response to peptide (GO:1901653)	0.231191228011542
ciliary basal body-plasma membrane docking (GO:0097711)	0.883124864909486
steroid hormone mediated signaling pathway (GO:0043401)	0.503997822044618
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	0.162519110441701
detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	0.379699771579574
regulation of cellular amine metabolic process (GO:0033238)	0.769256686820194
positive regulation of protein localization to plasma membrane (GO:1903078)	0.142778756628086
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	0.121203385726367
fatty acid metabolic process (GO:0006631)	0.487681761971478
acylglycerol metabolic process (GO:0006639)	0.855162704851556
positive regulation of blood circulation (GO:1903524)	0.41050034566098
heart morphogenesis (GO:0003007)	0.677057445896874
positive regulation of biosynthetic process (GO:0009891)	0.988763472607362
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	0.836730218378507
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	0.87624211304376
regulation of lipid metabolic process (GO:0019216)	0.523864501574103
positive regulation of T cell migration (GO:2000406)	0.0202393461886894
negative regulation of protein localization to cell periphery (GO:1904376)	0.119737549930898
limb development (GO:0060173)	0.211548611968334
