	pathway	X1018.015.022	X1058.016.043	X1089.016.076	X1155.016.142	X1158.016.145	X1161.016.148	X1184.016.171	X1190.016.177	X1195.016.182	X1480.019.118	X1486.019.124	X1503.019.141	X1541.019.179	X1543.019.181	X1545.019.183	X1551.019.189	X1553.019.191	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1568.019.206	X1569.019.207	X1576.019.214	X1581.019.219
411	negative regulation of cell communication (GO:0010648)	NA	NA	1.84240230460648	NA	NA	1.63237627995845	NA	1.65712073295394	NA	NA	-1.82709743032354	NA	NA	1.62410889992106	NA	NA	NA	NA	1.67080226279707	NA	NA	NA	-1.79056881969711	NA	NA	-1.68772586502215
412	negative regulation of cell cycle (GO:0045786)	NA	NA	NA	1.48213796865015	NA	NA	NA	NA	NA	1.49517063110081	-1.50281822977205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60219448583908	NA	NA	NA
413	negative regulation of cell cycle G2/M phase transition (GO:1902750)	NA	-1.51688566442098	NA	NA	-1.45973911710285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
414	negative regulation of cell development (GO:0010721)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62313196722311	NA	NA	NA	NA	NA	NA	NA	NA
415	negative regulation of cell differentiation (GO:0045596)	NA	NA	1.62612453363826	NA	-1.47427834703714	1.51774071410797	NA	1.60388190504196	NA	1.64518269641627	-1.61647952145769	NA	1.50597171834747	NA	NA	NA	NA	NA	1.69372074459478	NA	NA	NA	-1.93679358475733	NA	NA	NA
416	negative regulation of cell growth (GO:0030308)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35142287489378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
417	negative regulation of cell migration (GO:0030336)	NA	NA	NA	NA	-1.52312632694983	NA	NA	NA	NA	1.82761914836462	-1.71999958692997	NA	1.62774929444835	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.80253745265214	NA	NA	NA
418	negative regulation of cell motility (GO:2000146)	NA	NA	NA	NA	-1.41848217719179	NA	NA	NA	NA	1.56309455609996	-1.42271352495024	NA	1.42152248126194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
419	negative regulation of cell projection organization (GO:0031345)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49045636272681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69417894500542	NA	NA	NA	NA	NA
420	negative regulation of cell proliferation (GO:0008285)	NA	-1.51456054598121	1.4033987293099	1.6599581037465	-1.75042251976437	NA	1.34926117943442	NA	NA	1.6857618209187	-1.63725716540326	1.36447549803766	1.82369218466907	NA	NA	NA	NA	NA	1.47478001053576	NA	NA	NA	-1.68527739748354	NA	NA	-1.48349486235373
421	negative regulation of cell-cell adhesion (GO:0022408)	NA	NA	NA	NA	-1.70727796711164	NA	NA	NA	NA	1.71070631220425	NA	NA	1.63326992726159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
422	negative regulation of cell-substrate adhesion (GO:0010812)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53699763775284	NA	NA	1.44733728961965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
423	negative regulation of cellular biosynthetic process (GO:0031327)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50298784424281	NA	NA	1.65040372983153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
424	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	NA	NA	NA	NA	-1.28093026703209	NA	NA	NA	NA	1.58405169388102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
425	negative regulation of cellular process (GO:0048523)	NA	-1.42734239191395	1.49381877490464	1.40659154349956	-1.64265173058221	NA	1.25995510994128	NA	NA	1.56797093557441	-1.63391267082495	1.28500177732993	1.55185841299342	NA	NA	NA	NA	NA	1.3736726804924	NA	-1.30906481133316	NA	NA	NA	NA	-1.39266870797526
426	negative regulation of cellular protein metabolic process (GO:0032269)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7404736068124	-1.46313870401826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
427	negative regulation of cellular response to growth factor stimulus (GO:0090288)	NA	NA	1.59602729631133	NA	NA	NA	NA	NA	NA	1.63081832998096	NA	NA	1.69074601781665	NA	NA	NA	NA	NA	1.78728535666877	NA	NA	NA	-1.77694162631764	NA	NA	NA
428	negative regulation of cellular response to insulin stimulus (GO:1900077)	NA	-1.60413647913606	NA	2.09675269502755	-1.85461784084777	NA	1.70254899509294	NA	NA	1.66139601010339	-1.64596084581335	1.81778951933262	1.83357863239851	NA	NA	NA	NA	1.67967850264821	NA	NA	NA	NA	NA	1.76707631966641	NA	NA
429	negative regulation of cellular response to transforming growth factor beta stimulus (GO:1903845)	NA	NA	1.64885423005702	NA	NA	1.79519563538678	NA	NA	NA	NA	NA	NA	1.49587980890889	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.86908611189787	NA	NA	NA
430	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	NA	-1.7870382348832	NA	1.50572995877713	-1.64195730101414	NA	NA	NA	NA	1.78584775506832	-1.65108350999254	NA	NA	NA	NA	NA	NA	1.60506477334391	NA	NA	-1.69241797959368	NA	-1.74384611989153	NA	NA	NA
431	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	NA	-1.86701624775489	NA	NA	-1.73954093631474	NA	1.78019379319583	NA	NA	1.75495796788569	-1.72018757095164	NA	1.54503649860757	NA	NA	NA	NA	1.65177842367891	NA	NA	NA	NA	-1.6004678827354	NA	NA	NA
432	negative regulation of cytokine biosynthetic process (GO:0042036)	NA	NA	NA	1.8354763947666	-1.89259389034137	NA	NA	NA	NA	NA	-1.64628472116647	1.71127637770073	NA	NA	NA	NA	NA	1.69661416083511	NA	NA	NA	NA	NA	NA	NA	NA
433	negative regulation of cytokine production (GO:0001818)	NA	-1.49708131004298	NA	1.95626430706671	-2.33801897743025	NA	2.07106656299943	NA	NA	2.20870174971502	-1.63712374818115	2.1760450661976	2.2200734136939	NA	NA	NA	NA	1.71655232972091	NA	1.79982592298238	NA	NA	NA	1.84638754664604	-1.80949054984773	NA
434	negative regulation of cytokine production involved in immune response (GO:0002719)	NA	NA	NA	1.62440336935951	-1.81700962719575	NA	NA	NA	NA	1.89306153983832	-1.69570365969384	NA	1.82126106041458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
435	negative regulation of cytokine secretion (GO:0050710)	NA	-1.71500259805422	NA	1.82752129611527	-1.92208194944143	NA	1.89432495458945	NA	1.68358593609811	1.73928625178414	-1.61380093331761	1.69680931373389	2.22455822453689	NA	NA	NA	NA	1.72501784756018	NA	1.76464260408615	-1.69924791550777	NA	NA	1.62732119971734	NA	NA
436	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	NA	NA	NA	NA	-1.51263672916754	NA	NA	NA	NA	1.48687723302817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
437	negative regulation of defense response (GO:0031348)	NA	NA	NA	2.01261823419074	-1.83706956284997	NA	NA	NA	NA	1.59521502524893	-1.60172698777663	1.60456340502964	1.69131465669553	NA	NA	NA	NA	1.62926656811661	NA	1.57878395533466	NA	NA	NA	1.60735220281141	NA	NA
438	negative regulation of developmental process (GO:0051093)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.65106247091014	NA	NA	NA
439	negative regulation of endocytosis (GO:0045806)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55924944830535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69232972504877	NA	NA	NA
440	negative regulation of endopeptidase activity (GO:0010951)	NA	-1.65991694444657	1.56397742278856	NA	-1.61061329518394	1.67884825873836	1.51943010189164	1.75294764901432	NA	1.55175185400547	-1.78442093088157	NA	1.55981563550031	NA	NA	NA	-1.69166049159489	1.61730858310938	1.68036043669559	NA	-1.80760239497504	NA	-1.89543016493463	NA	NA	NA
441	negative regulation of endothelial cell apoptotic process (GO:2000352)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.55699946599032	NA	NA	NA	NA	NA	-1.67385935851744	NA	NA	NA	NA	NA	NA	NA	NA	NA
442	negative regulation of endothelial cell migration (GO:0010596)	NA	NA	NA	NA	-1.56859509859451	NA	1.55837108090972	NA	NA	1.98894348222105	-1.70767894013794	NA	1.85142575163363	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.65572212417226	NA	NA	NA
443	negative regulation of endothelial cell proliferation (GO:0001937)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77651141925391	NA	NA	1.70152066489714	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.91877423046138	NA	NA	NA
444	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52534234455006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
445	negative regulation of epithelial cell apoptotic process (GO:1904036)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.65663239155932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
446	negative regulation of epithelial cell migration (GO:0010633)	NA	NA	NA	NA	-1.55963499632622	NA	1.54266977837516	NA	NA	1.75278896378646	NA	NA	1.52978917665585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
447	negative regulation of epithelial cell proliferation (GO:0050680)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71662023965885	-1.59358329949206	NA	1.63684926838676	NA	1.70867893264658	NA	NA	NA	NA	NA	NA	NA	-1.73348006914697	NA	NA	NA
448	negative regulation of ERBB signaling pathway (GO:1901185)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45935390169198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
449	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	NA	NA	NA	1.94280449645753	NA	NA	NA	NA	NA	NA	NA	NA	1.6629406281698	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60703625774668	NA	NA	NA
450	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	NA	-1.57798825009385	NA	1.62989205187008	-1.87626316534845	1.80038571235907	NA	NA	NA	1.69253803734579	-1.73414511216726	NA	1.65585967962652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
451	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	NA	NA	NA	NA	-1.72924950084721	NA	NA	NA	NA	NA	-1.67824834481103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
452	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	NA	-1.62720719978075	NA	NA	-1.83157746992805	NA	NA	NA	NA	1.83227919839751	-1.77072627348944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
453	negative regulation of fat cell differentiation (GO:0045599)	NA	NA	NA	1.79436829822325	NA	NA	NA	NA	NA	1.59837940254516	NA	NA	1.5028905904029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
454	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	NA	-1.5969140093766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
455	negative regulation of gene expression (GO:0010629)	NA	NA	NA	1.32471305191737	-1.39872906539771	NA	NA	NA	NA	1.68761779687878	-1.39580139414119	NA	1.20746045754828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
456	negative regulation of growth (GO:0045926)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60023992784515	NA	-1.53248052119371	NA	NA	NA
457	negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	NA	NA	NA	NA	-1.71840477501857	NA	NA	NA	NA	NA	-1.66646509133315	NA	1.76171352924593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
458	negative regulation of immune effector process (GO:0002698)	NA	NA	NA	NA	-1.78606830641095	NA	NA	NA	NA	NA	NA	1.70726966297391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
459	negative regulation of immune response (GO:0050777)	NA	-1.79018921511018	1.64047565838124	1.78343576952639	-1.95751944617137	NA	1.70142507720047	NA	NA	1.80162605577717	-1.8515335873866	1.68065812025382	1.72538791732146	NA	NA	NA	NA	1.75734586013472	NA	NA	NA	-1.61020212491863	NA	1.89681486283802	NA	NA
460	negative regulation of immune system process (GO:0002683)	NA	-1.80571180627967	1.77613374975829	1.58715295873678	NA	NA	NA	NA	NA	1.50517901126355	-1.92436660088345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64553678626047	NA	NA
461	negative regulation of inflammatory response (GO:0050728)	NA	NA	1.58656522744173	2.07139167139493	-1.82227427564065	NA	1.55127593893281	NA	NA	1.56925616605124	-1.73749712949568	1.60066952696061	1.66527105653703	NA	NA	NA	NA	1.66432616822149	NA	1.62179673766185	NA	NA	NA	1.66508394478869	NA	NA
462	negative regulation of innate immune response (GO:0045824)	NA	NA	NA	NA	-1.78485327839824	NA	NA	NA	NA	1.60965106100759	NA	1.69496798882094	1.7308530722399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
463	negative regulation of insulin receptor signaling pathway (GO:0046627)	NA	-1.58383007814287	NA	2.07749337128709	-1.86095366145555	1.82920356144884	1.69300716571052	NA	NA	1.60713164123555	-1.66457517222196	1.78206660972495	1.77214594521337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.80732385600955	NA	NA
464	negative regulation of interferon-gamma production (GO:0032689)	NA	-1.69273746547245	NA	NA	-1.91918144792207	NA	1.79563380432103	NA	NA	1.97647439516743	-1.79674605477629	1.77490907338152	1.99110815939961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73382266338347	NA	NA
465	negative regulation of interleukin-2 production (GO:0032703)	NA	NA	NA	NA	-1.93220167344246	NA	NA	NA	NA	1.80187301084645	-1.64873555661396	1.70806317210842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60475327299129	NA	NA
466	negative regulation of interleukin-6 production (GO:0032715)	NA	NA	NA	1.74640567178056	-1.64737344958758	NA	NA	NA	NA	NA	-1.68221791825257	1.73425988896862	NA	-1.6528964422601	NA	NA	NA	1.7385792959313	NA	NA	NA	NA	NA	1.68714839497627	NA	NA
467	negative regulation of interleukin-8 production (GO:0032717)	NA	NA	NA	1.62837199614745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
468	negative regulation of intracellular signal transduction (GO:1902532)	NA	-1.35683687424454	NA	1.66405540211823	-1.65963678497698	1.35086917466677	NA	NA	NA	1.31027444799341	-1.49080161555663	NA	1.41752333227133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
469	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	NA	-1.69584772706696	NA	NA	NA	NA	NA	NA	NA	NA	-1.60520355534175	NA	1.45445084012408	NA	NA	NA	NA	1.79321099455814	NA	NA	NA	NA	NA	NA	NA	NA
470	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.54157878895378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
471	negative regulation of JAK-STAT cascade (GO:0046426)	NA	NA	1.79953543992128	NA	-1.6817487514976	NA	1.61051160436563	NA	NA	1.53314696337285	NA	NA	1.46446900587071	NA	NA	NA	NA	NA	1.66988211141342	NA	NA	NA	NA	NA	NA	NA
472	negative regulation of kinase activity (GO:0033673)	NA	NA	1.49892506393062	NA	NA	NA	NA	NA	NA	NA	-1.43993262891114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
473	negative regulation of lipid storage (GO:0010888)	NA	NA	NA	1.86936011318865	NA	NA	NA	NA	NA	NA	-1.72220706211072	1.68499782794262	1.8466844206679	NA	NA	NA	NA	NA	NA	1.60932392371599	NA	NA	NA	NA	NA	NA
474	negative regulation of locomotion (GO:0040013)	NA	NA	NA	NA	-1.59431607473782	NA	NA	NA	NA	1.589909188741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
475	negative regulation of lymphocyte activation (GO:0051250)	NA	NA	NA	NA	-1.69970364774921	NA	NA	NA	NA	1.61549083210131	NA	1.6398139471888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88786736815919	NA	NA
476	negative regulation of lymphocyte proliferation (GO:0050672)	NA	-1.91788275165493	NA	1.76964044808451	-2.07246718213824	NA	2.06180212465888	NA	NA	2.15998193773227	-2.01956129756606	1.92568907596419	1.9511708661976	-1.8300693177396	NA	NA	-1.7746734660026	1.8173259196132	NA	1.7102018437374	NA	NA	NA	1.77932590533325	-1.88755032263554	NA
477	negative regulation of macromolecule biosynthetic process (GO:0010558)	NA	NA	NA	NA	-1.75146663543972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
478	negative regulation of macromolecule metabolic process (GO:0010605)	NA	NA	NA	1.62785955247201	-1.76022002993795	1.60290281260473	1.65287397735568	NA	NA	1.84669032671486	-1.87824039412279	1.58637370168505	1.68871202349975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
479	negative regulation of MAP kinase activity (GO:0043407)	NA	NA	NA	1.81065299591504	NA	NA	NA	NA	NA	NA	NA	NA	1.54754562116318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
480	negative regulation of MAPK cascade (GO:0043409)	NA	NA	NA	1.88434220118616	-1.4787398996057	NA	NA	NA	NA	1.66975250594855	-1.54377796610939	NA	1.79537434403891	NA	1.60858917129733	NA	NA	NA	NA	NA	NA	NA	-1.80004281044931	NA	NA	NA
481	negative regulation of mitotic cell cycle phase transition (GO:1901991)	NA	-1.48516902236853	NA	NA	-1.6688566014279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
482	negative regulation of multi-organism process (GO:0043901)	NA	NA	NA	NA	-1.69153018304915	NA	NA	NA	NA	1.63891222343528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
483	negative regulation of multicellular organismal process (GO:0051241)	NA	-1.46596306086005	NA	1.54244999767237	-1.48678007339398	1.50637705947246	1.48882176756826	NA	NA	1.78315148244606	-1.64364423995638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.73825970403775	NA	NA	NA
484	negative regulation of myeloid leukocyte differentiation (GO:0002762)	NA	NA	NA	NA	-1.63526894550067	NA	NA	NA	NA	1.73991885775887	-1.50159535492897	1.56716950280087	1.78106198963662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63133551648583	NA	NA
485	negative regulation of neurogenesis (GO:0050768)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56114941265616	-1.53302653050105	-1.56164010465183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9427683716284	NA	NA	NA
486	negative regulation of neuron differentiation (GO:0045665)	NA	NA	1.5385082070712	NA	NA	NA	NA	NA	NA	1.57307549308404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.72346880368858	NA	NA	NA
487	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	NA	NA	NA	NA	-1.85901749581812	NA	NA	NA	NA	1.55278045018395	-1.53241788942834	1.60018906327427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56424335676453	NA	NA
488	negative regulation of Notch signaling pathway (GO:0045746)	NA	NA	NA	NA	NA	1.81697034545562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.91038910241741	NA	NA	NA
489	negative regulation of nucleic acid-templated transcription (GO:1903507)	NA	NA	NA	NA	-1.27787894087226	NA	NA	NA	NA	1.57440557936375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
490	negative regulation of ossification (GO:0030279)	NA	NA	1.67874175603555	1.77741848280957	-1.7624050358858	NA	1.66629414090657	NA	NA	1.7984907669242	-1.61324028571917	NA	1.94246968380066	NA	NA	NA	NA	NA	1.73218469581227	NA	NA	NA	-2.10190054716845	NA	NA	NA
491	negative regulation of osteoblast differentiation (GO:0045668)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63570274960215	NA	NA	1.55939939247286	NA	NA	NA	NA	NA	1.88784427108943	NA	NA	NA	-1.87857634101523	NA	NA	NA
492	negative regulation of osteoclast differentiation (GO:0045671)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63353555447023	NA	1.60925915008146	1.70667168076293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
493	negative regulation of peptidase activity (GO:0010466)	NA	-1.52687428159884	NA	NA	-1.63083795701106	NA	NA	NA	NA	NA	-1.61205698739664	NA	1.54940182906591	NA	NA	NA	-1.70364438538733	NA	1.6265008884457	NA	NA	NA	-1.60749531533192	NA	NA	NA
494	negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	NA	NA	NA	NA	-1.5991035769751	NA	NA	NA	NA	NA	-1.78373667109262	NA	1.76033114486014	NA	NA	NA	NA	NA	NA	NA	-1.67258153426022	NA	NA	NA	NA	NA
495	negative regulation of phosphate metabolic process (GO:0045936)	NA	NA	NA	1.84498774130489	NA	NA	NA	NA	NA	NA	NA	NA	1.59400343998211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
496	negative regulation of platelet activation (GO:0010544)	NA	NA	1.76577508149187	NA	NA	NA	NA	NA	NA	NA	-1.86303141474494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.75855420435506	NA	NA	NA
497	negative regulation of programmed cell death (GO:0043069)	NA	-1.4728166203738	NA	NA	-1.68790879676136	NA	1.47134055152408	NA	NA	1.69485032050705	-1.7469642570964	1.48918530845003	1.59317727602967	NA	NA	NA	NA	1.34312503139942	1.41276126419029	NA	NA	NA	-1.45654757548916	NA	NA	-1.38421135496729
498	negative regulation of protein binding (GO:0032091)	NA	-1.65444504088193	NA	NA	-1.61486763609272	NA	NA	NA	NA	1.67944743357528	-1.68601501715772	NA	1.6329442498485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
499	negative regulation of protein kinase activity (GO:0006469)	NA	NA	1.45492380431025	NA	NA	NA	NA	NA	NA	NA	-1.43962138943358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56394728398733	NA	NA	NA
500	negative regulation of protein metabolic process (GO:0051248)	NA	NA	NA	NA	-1.6797917195968	NA	NA	NA	NA	1.62235782047405	NA	1.65861069965238	1.67797723299324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
501	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49582555332769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
502	negative regulation of protein phosphorylation (GO:0001933)	NA	NA	1.44188539694023	NA	NA	NA	NA	1.54717701726916	NA	1.49070166668254	-1.44644587829423	NA	1.50140365124015	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.62293711640747	NA	NA	NA
503	negative regulation of protein secretion (GO:0050709)	NA	NA	NA	1.69781673130806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
504	negative regulation of protein ubiquitination (GO:0031397)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58382963444945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
505	negative regulation of proteolysis (GO:0045861)	NA	NA	NA	1.67874091162165	NA	NA	NA	NA	NA	1.55596145209282	-1.83634036308454	NA	1.56529289732237	NA	NA	NA	NA	NA	NA	NA	-1.84243064749635	NA	-1.81154132819565	NA	NA	NA
506	negative regulation of response to DNA damage stimulus (GO:2001021)	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6068642861931	-1.66825530734454	NA	1.57993503059161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
507	negative regulation of response to external stimulus (GO:0032102)	NA	-1.5505007552276	1.49282187095755	2.0301520175813	-1.74435803536284	NA	1.51775011119762	NA	NA	1.65487570474139	-1.84185698692811	1.43353235199507	1.56759883407123	NA	NA	NA	NA	1.72361569871237	NA	1.54509802375561	-1.58528129738813	NA	NA	1.55748008618655	NA	NA
508	negative regulation of response to stimulus (GO:0048585)	NA	NA	1.80768466954864	NA	NA	1.5531786642744	NA	1.53612974127708	NA	1.53154893870017	-1.89224832051726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.62841105112019	NA	NA	-1.59271290129107
509	negative regulation of response to wounding (GO:1903035)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69879734803333	NA	1.82708396349969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
510	negative regulation of secretion by cell (GO:1903531)	NA	NA	NA	NA	-1.73313236262037	NA	NA	NA	NA	NA	NA	1.55424274555784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63532878936247	NA	NA
511	negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	NA	NA	1.5627369239421	1.39998715493565	-1.79777846114369	NA	1.41603454351885	NA	NA	1.61008655994158	-1.60094037498362	1.53571573982486	1.45997955327081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
512	negative regulation of sequestering of calcium ion (GO:0051283)	NA	NA	NA	NA	-1.68038795907291	NA	NA	NA	NA	1.67988337504871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
513	negative regulation of signal transduction (GO:0009968)	NA	-1.5011546472065	1.67046915330176	1.37135505661396	-1.61984085962728	NA	1.29290963826893	1.60862359621166	NA	1.64051202137527	-1.91790371770397	NA	1.73946893352639	NA	1.49844749198453	NA	NA	1.41654685971215	1.53589093453553	NA	-1.49399494371807	NA	-1.92801438787679	NA	NA	-1.65733570345895
514	negative regulation of signal transduction in absence of ligand (GO:1901099)	NA	NA	NA	NA	-1.72924950084721	NA	NA	NA	NA	NA	-1.67824834481103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
515	negative regulation of signaling (GO:0023057)	NA	NA	1.79498674707302	NA	NA	1.65031565475585	NA	NA	NA	NA	-1.81929024969864	NA	NA	NA	NA	NA	NA	NA	1.61525986686616	NA	NA	NA	-1.76347358330689	NA	NA	NA
