pathway	DB	n	statistic	df	p	method
mitochondrial respiratory chain complex assembly (GO:0033108)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
mitochondrial respiratory chain complex I assembly (GO:0032981)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
mitochondrial respiratory chain complex I biogenesis (GO:0097031)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
mitochondrial respiratory chain complex IV assembly (GO:0033617)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
mitochondrial respiratory chain complex IV biogenesis (GO:0097034)	GO_Biological_Process_2018	63	1.14371141975309	1	0.285	Kruskal-Wallis
mitochondrial RNA metabolic process (GO:0000959)	GO_Biological_Process_2018	63	7.18537808641977	1	0.00735	Kruskal-Wallis
mitochondrial translation (GO:0032543)	GO_Biological_Process_2018	63	1.29706790123456	1	0.255	Kruskal-Wallis
mitochondrial translational elongation (GO:0070125)	GO_Biological_Process_2018	63	0.717785493827165	1	0.397	Kruskal-Wallis
mitochondrial translational termination (GO:0070126)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
mitochondrial transmembrane transport (GO:1990542)	GO_Biological_Process_2018	63	3.11130401234567	1	0.0778	Kruskal-Wallis
mitochondrial transport (GO:0006839)	GO_Biological_Process_2018	63	1.29706790123456	1	0.255	Kruskal-Wallis
mitochondrion disassembly (GO:0061726)	GO_Biological_Process_2018	63	1.02797067901233	1	0.311	Kruskal-Wallis
mitochondrion localization (GO:0051646)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
mitochondrion organization (GO:0007005)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
mitotic cell cycle phase transition (GO:0044772)	GO_Biological_Process_2018	63	2.25	1	0.134	Kruskal-Wallis
mitotic cytokinesis (GO:0000281)	GO_Biological_Process_2018	63	1.02797067901233	1	0.311	Kruskal-Wallis
mitotic DNA damage checkpoint (GO:0044773)	GO_Biological_Process_2018	63	1.70447530864197	1	0.192	Kruskal-Wallis
mitotic G2 DNA damage checkpoint (GO:0007095)	GO_Biological_Process_2018	63	0.140625	1	0.708	Kruskal-Wallis
mitotic G2/M transition checkpoint (GO:0044818)	GO_Biological_Process_2018	63	0.00482253086420315	1	0.945	Kruskal-Wallis
mitotic metaphase plate congression (GO:0007080)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
mitotic nuclear division (GO:0140014)	GO_Biological_Process_2018	63	0.340277777777771	1	0.56	Kruskal-Wallis
mitotic nuclear envelope disassembly (GO:0007077)	GO_Biological_Process_2018	63	1.81500771604939	1	0.178	Kruskal-Wallis
mitotic recombination (GO:0006312)	GO_Biological_Process_2018	63	6.38966049382717	1	0.0115	Kruskal-Wallis
mitotic sister chromatid cohesion (GO:0007064)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
mitotic sister chromatid segregation (GO:0000070)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
mitotic spindle assembly (GO:0090307)	GO_Biological_Process_2018	63	0.918402777777771	1	0.338	Kruskal-Wallis
mitotic spindle assembly checkpoint (GO:0007094)	GO_Biological_Process_2018	63	1.17361111111111	1	0.279	Kruskal-Wallis
mitotic spindle checkpoint (GO:0071174)	GO_Biological_Process_2018	63	1.17361111111111	1	0.279	Kruskal-Wallis
mitotic spindle organization (GO:0007052)	GO_Biological_Process_2018	63	1.29706790123456	1	0.255	Kruskal-Wallis
modification-dependent protein catabolic process (GO:0019941)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
modulation by host of viral transcription (GO:0043921)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
modulation by virus of host morphology or physiology (GO:0019048)	GO_Biological_Process_2018	63	1.85262345679016	1	0.173	Kruskal-Wallis
modulation of chemical synaptic transmission (GO:0050804)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
modulation of excitatory postsynaptic potential (GO:0098815)	GO_Biological_Process_2018	63	0.918402777777771	1	0.338	Kruskal-Wallis
monocarboxylic acid biosynthetic process (GO:0072330)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
monocarboxylic acid catabolic process (GO:0072329)	GO_Biological_Process_2018	63	2.640625	1	0.104	Kruskal-Wallis
monocarboxylic acid metabolic process (GO:0032787)	GO_Biological_Process_2018	63	1.59741512345681	1	0.206	Kruskal-Wallis
monocarboxylic acid transport (GO:0015718)	GO_Biological_Process_2018	63	2.2085262345679	1	0.137	Kruskal-Wallis
monocyte chemotaxis (GO:0002548)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
monovalent inorganic anion homeostasis (GO:0055083)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
monovalent inorganic cation homeostasis (GO:0055067)	GO_Biological_Process_2018	63	0.583526234567898	1	0.445	Kruskal-Wallis
monovalent inorganic cation transport (GO:0015672)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
morphogenesis of an epithelium (GO:0002009)	GO_Biological_Process_2018	63	2.29185956790124	1	0.13	Kruskal-Wallis
mRNA 3'-end processing (GO:0031124)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
mRNA catabolic process (GO:0006402)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
mRNA cis splicing, via spliceosome (GO:0045292)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
mRNA destabilization (GO:0061157)	GO_Biological_Process_2018	63	4.1684027777778	1	0.0412	Kruskal-Wallis
mRNA export from nucleus (GO:0006406)	GO_Biological_Process_2018	63	0.197530864197546	1	0.657	Kruskal-Wallis
mRNA metabolic process (GO:0016071)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
mRNA polyadenylation (GO:0006378)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
mRNA processing (GO:0006397)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
mRNA splice site selection (GO:0006376)	GO_Biological_Process_2018	63	0.5625	1	0.453	Kruskal-Wallis
mRNA splicing, via spliceosome (GO:0000398)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
mRNA stabilization (GO:0048255)	GO_Biological_Process_2018	63	2.46315586419755	1	0.117	Kruskal-Wallis
mRNA transcription (GO:0009299)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
mRNA transcription from RNA polymerase II promoter (GO:0042789)	GO_Biological_Process_2018	63	0.293402777777771	1	0.588	Kruskal-Wallis
mRNA transport (GO:0051028)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	GO_Biological_Process_2018	63	0.23630401234567	1	0.627	Kruskal-Wallis
mucosal immune response (GO:0002385)	GO_Biological_Process_2018	63	0.293402777777771	1	0.588	Kruskal-Wallis
multivesicular body assembly (GO:0036258)	GO_Biological_Process_2018	63	1.46006944444446	1	0.227	Kruskal-Wallis
multivesicular body organization (GO:0036257)	GO_Biological_Process_2018	63	1.63271604938271	1	0.201	Kruskal-Wallis
muscle cell differentiation (GO:0042692)	GO_Biological_Process_2018	63	0.482253086419774	1	0.487	Kruskal-Wallis
muscle contraction (GO:0006936)	GO_Biological_Process_2018	63	0.626736111111114	1	0.429	Kruskal-Wallis
muscle fiber development (GO:0048747)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
muscle filament sliding (GO:0030049)	GO_Biological_Process_2018	63	0.891975308641975	1	0.345	Kruskal-Wallis
muscle organ development (GO:0007517)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
muscle tissue morphogenesis (GO:0060415)	GO_Biological_Process_2018	63	0.694444444444457	1	0.405	Kruskal-Wallis
MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
myelination (GO:0042552)	GO_Biological_Process_2018	63	1.02797067901233	1	0.311	Kruskal-Wallis
myeloid cell development (GO:0061515)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
myeloid cell differentiation (GO:0030099)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
myeloid leukocyte differentiation (GO:0002573)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
myoblast differentiation (GO:0045445)	GO_Biological_Process_2018	63	0.0696373456790127	1	0.792	Kruskal-Wallis
myofibril assembly (GO:0030239)	GO_Biological_Process_2018	63	0.5625	1	0.453	Kruskal-Wallis
N-glycan processing (GO:0006491)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
N-terminal protein amino acid acetylation (GO:0006474)	GO_Biological_Process_2018	63	0.340277777777771	1	0.56	Kruskal-Wallis
N-terminal protein amino acid modification (GO:0031365)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
NAD biosynthetic process (GO:0009435)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
NAD metabolic process (GO:0019674)	GO_Biological_Process_2018	63	0.604938271604908	1	0.437	Kruskal-Wallis
NADH dehydrogenase complex assembly (GO:0010257)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
NADP metabolic process (GO:0006739)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
natural killer cell activation (GO:0030101)	GO_Biological_Process_2018	63	0.482253086419774	1	0.487	Kruskal-Wallis
ncRNA catabolic process (GO:0034661)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
ncRNA metabolic process (GO:0034660)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
ncRNA processing (GO:0034470)	GO_Biological_Process_2018	63	2.73167438271605	1	0.0984	Kruskal-Wallis
negative chemotaxis (GO:0050919)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
negative regulation of actin filament bundle assembly (GO:0032232)	GO_Biological_Process_2018	63	1.02797067901233	1	0.311	Kruskal-Wallis
negative regulation of actin filament polymerization (GO:0030837)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
negative regulation of adenylate cyclase activity (GO:0007194)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
negative regulation of adherens junction organization (GO:1903392)	GO_Biological_Process_2018	63	1.5625	1	0.211	Kruskal-Wallis
negative regulation of angiogenesis (GO:0016525)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
negative regulation of anoikis (GO:2000811)	GO_Biological_Process_2018	63	1.96778549382717	1	0.161	Kruskal-Wallis
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
negative regulation of apoptotic process (GO:0043066)	GO_Biological_Process_2018	63	0.0024691358024711	1	0.96	Kruskal-Wallis
negative regulation of apoptotic signaling pathway (GO:2001234)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
negative regulation of autophagy (GO:0010507)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
negative regulation of axon extension (GO:0030517)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
negative regulation of axon extension involved in axon guidance (GO:0048843)	GO_Biological_Process_2018	63	0.25	1	0.617	Kruskal-Wallis
negative regulation of axon guidance (GO:1902668)	GO_Biological_Process_2018	63	0.197530864197546	1	0.657	Kruskal-Wallis
negative regulation of axonogenesis (GO:0050771)	GO_Biological_Process_2018	63	3.88966049382717	1	0.0486	Kruskal-Wallis
negative regulation of B cell activation (GO:0050869)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
negative regulation of binding (GO:0051100)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
negative regulation of blood coagulation (GO:0030195)	GO_Biological_Process_2018	63	0.972415123456813	1	0.324	Kruskal-Wallis
negative regulation of blood vessel endothelial cell migration (GO:0043537)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
negative regulation of blood vessel morphogenesis (GO:2000181)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
negative regulation of BMP signaling pathway (GO:0030514)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	GO_Biological_Process_2018	63	0.891975308641975	1	0.345	Kruskal-Wallis
negative regulation of calcium ion transport (GO:0051926)	GO_Biological_Process_2018	63	2.08641975308643	1	0.149	Kruskal-Wallis
negative regulation of calcium-mediated signaling (GO:0050849)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
negative regulation of cAMP biosynthetic process (GO:0030818)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
negative regulation of canonical Wnt signaling pathway (GO:0090090)	GO_Biological_Process_2018	63	0.197530864197546	1	0.657	Kruskal-Wallis
negative regulation of catabolic process (GO:0009895)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
negative regulation of catalytic activity (GO:0043086)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
negative regulation of cation channel activity (GO:2001258)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
negative regulation of cell adhesion (GO:0007162)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
negative regulation of cell communication (GO:0010648)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
negative regulation of cell cycle (GO:0045786)	GO_Biological_Process_2018	63	1.77777777777777	1	0.182	Kruskal-Wallis
negative regulation of cell cycle arrest (GO:0071157)	GO_Biological_Process_2018	63	0.426118827160508	1	0.514	Kruskal-Wallis
negative regulation of cell cycle G1/S phase transition (GO:1902807)	GO_Biological_Process_2018	63	0.604938271604908	1	0.437	Kruskal-Wallis
negative regulation of cell cycle G2/M phase transition (GO:1902750)	GO_Biological_Process_2018	63	0.972415123456813	1	0.324	Kruskal-Wallis
negative regulation of cell cycle process (GO:0010948)	GO_Biological_Process_2018	63	0.891975308641975	1	0.345	Kruskal-Wallis
negative regulation of cell death (GO:0060548)	GO_Biological_Process_2018	63	4.69444444444446	1	0.0303	Kruskal-Wallis
negative regulation of cell development (GO:0010721)	GO_Biological_Process_2018	63	2.41975308641977	1	0.12	Kruskal-Wallis
negative regulation of cell differentiation (GO:0045596)	GO_Biological_Process_2018	63	0.426118827160508	1	0.514	Kruskal-Wallis
negative regulation of cell growth (GO:0030308)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
negative regulation of cell junction assembly (GO:1901889)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
negative regulation of cell migration (GO:0030336)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	GO_Biological_Process_2018	63	1.23456790123456	1	0.267	Kruskal-Wallis
negative regulation of cell motility (GO:2000146)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
negative regulation of cell projection organization (GO:0031345)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
negative regulation of cell proliferation (GO:0008285)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
negative regulation of cell-cell adhesion (GO:0022408)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
negative regulation of cell-matrix adhesion (GO:0001953)	GO_Biological_Process_2018	63	1.36111111111111	1	0.243	Kruskal-Wallis
negative regulation of cell-substrate adhesion (GO:0010812)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
negative regulation of cellular amide metabolic process (GO:0034249)	GO_Biological_Process_2018	63	3.21006944444449	1	0.0732	Kruskal-Wallis
negative regulation of cellular biosynthetic process (GO:0031327)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
negative regulation of cellular catabolic process (GO:0031330)	GO_Biological_Process_2018	63	0.222993827160508	1	0.637	Kruskal-Wallis
negative regulation of cellular component movement (GO:0051271)	GO_Biological_Process_2018	63	1.4266975308642	1	0.232	Kruskal-Wallis
negative regulation of cellular component organization (GO:0051129)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	GO_Biological_Process_2018	63	1.4734693877551	1	0.225	Kruskal-Wallis
negative regulation of cellular metabolic process (GO:0031324)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
negative regulation of cellular process (GO:0048523)	GO_Biological_Process_2018	63	0.0212690535271349	1	0.884	Kruskal-Wallis
negative regulation of cellular protein localization (GO:1903828)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
negative regulation of cellular protein metabolic process (GO:0032269)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
negative regulation of cellular response to growth factor stimulus (GO:0090288)	GO_Biological_Process_2018	63	0.671489197530889	1	0.413	Kruskal-Wallis
negative regulation of cellular response to insulin stimulus (GO:1900077)	GO_Biological_Process_2018	63	1.02797067901233	1	0.311	Kruskal-Wallis
negative regulation of cellular response to transforming growth factor beta stimulus (GO:1903845)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
negative regulation of coagulation (GO:0050819)	GO_Biological_Process_2018	63	0.140625	1	0.708	Kruskal-Wallis
negative regulation of cyclase activity (GO:0031280)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
